epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
106,3780.45,0.83665,0.39923,0.98603,0.97015,0.97374,0.99099,0.74746,0.96184,0.40479,1.13586,0.0009605,0.0009605,0.0009605
107,3815.66,0.82232,0.39518,0.99198,0.9809,0.96188,0.99072,0.74496,0.96891,0.40711,1.13883,0.0009506,0.0009506,0.0009506
108,3850.67,0.83885,0.3925,0.98987,0.97055,0.98742,0.99084,0.74706,0.95971,0.4077,1.14025,0.0009407,0.0009407,0.0009407
109,3885.77,0.83209,0.39037,0.99212,0.96093,0.97378,0.99057,0.76192,0.94022,0.40757,1.13906,0.0009308,0.0009308,0.0009308
110,3920.83,0.86028,0.39973,1.00881,0.9793,0.97753,0.99118,0.75984,0.92664,0.40092,1.1359,0.0009209,0.0009209,0.0009209
111,3955.75,0.81812,0.38725,0.9791,0.96949,0.95199,0.98782,0.75261,0.95399,0.42847,1.14679,0.000911,0.000911,0.000911
112,3991.09,0.82143,0.38937,0.99429,0.96401,0.97378,0.98952,0.76683,0.91313,0.40655,1.13683,0.0009011,0.0009011,0.0009011
113,4025.9,0.83369,0.39386,0.98966,0.97623,0.98876,0.99164,0.78077,0.89736,0.38119,1.12956,0.0008912,0.0008912,0.0008912
114,4067.09,0.83476,0.3794,0.99039,0.98415,0.97004,0.99005,0.75238,0.95761,0.40083,1.15113,0.0008813,0.0008813,0.0008813
115,4102.47,0.83234,0.38437,0.98866,0.95575,0.97064,0.98893,0.7528,0.9251,0.41078,1.12243,0.0008714,0.0008714,0.0008714
116,4137.23,0.83771,0.37846,0.98691,0.97364,0.96843,0.98923,0.75938,0.93762,0.40293,1.13098,0.0008615,0.0008615,0.0008615
117,4172.61,0.83151,0.38867,0.98779,0.98016,0.97753,0.99147,0.76496,0.93806,0.39425,1.12867,0.0008516,0.0008516,0.0008516
118,4207.35,0.81923,0.37872,0.98439,0.9727,0.97753,0.98949,0.75116,0.94759,0.41248,1.12857,0.0008417,0.0008417,0.0008417
119,4242.8,0.8168,0.3792,0.97599,0.97616,0.97753,0.99052,0.74266,0.98279,0.40244,1.14822,0.0008318,0.0008318,0.0008318
120,4277.73,0.7944,0.36377,0.96416,0.97859,0.96629,0.99003,0.76052,0.93966,0.39559,1.14274,0.0008219,0.0008219,0.0008219
121,4312.82,0.81103,0.37755,0.98865,0.96972,0.98502,0.99133,0.76633,0.92088,0.37885,1.1324,0.000812,0.000812,0.000812
122,4347.8,0.8243,0.38827,0.98523,0.95381,0.98502,0.99001,0.7627,0.93129,0.38521,1.12674,0.0008021,0.0008021,0.0008021
123,4382.82,0.8057,0.37629,0.97723,0.98117,0.97589,0.99197,0.76202,0.94147,0.38393,1.11821,0.0007922,0.0007922,0.0007922
124,4418.11,0.81435,0.38076,0.97273,0.97921,0.97753,0.99046,0.76014,0.93179,0.41995,1.13238,0.0007823,0.0007823,0.0007823
125,4453.3,0.80865,0.37295,0.97971,0.99232,0.96798,0.98958,0.7718,0.93465,0.3975,1.15715,0.0007724,0.0007724,0.0007724
126,4488.53,0.81181,0.37911,0.98192,0.97027,0.97787,0.98893,0.75383,0.97068,0.40505,1.13802,0.0007625,0.0007625,0.0007625
127,4523.47,0.79399,0.36832,0.97666,0.97035,0.98042,0.98664,0.76309,0.92367,0.39185,1.11365,0.0007526,0.0007526,0.0007526
128,4558.87,0.78784,0.36567,0.97177,0.96201,0.96255,0.98865,0.76281,0.9335,0.39409,1.13039,0.0007427,0.0007427,0.0007427
129,4593.68,0.80169,0.37176,0.97569,0.97034,0.98022,0.99045,0.76886,0.94419,0.37991,1.12664,0.0007328,0.0007328,0.0007328
130,4629.2,0.79877,0.37478,0.98859,0.96523,0.97004,0.98868,0.76442,0.92951,0.38625,1.12089,0.0007229,0.0007229,0.0007229
131,4664.08,0.81017,0.37591,0.9799,0.95998,0.97004,0.98983,0.76506,0.92841,0.39914,1.1309,0.000713,0.000713,0.000713
132,4699.65,0.77956,0.36013,0.96426,0.96873,0.96629,0.98883,0.77124,0.933,0.40051,1.146,0.0007031,0.0007031,0.0007031
133,4734.42,0.79728,0.37685,0.9756,0.96983,0.97004,0.98664,0.75748,0.95148,0.40747,1.14841,0.0006932,0.0006932,0.0006932
134,4769.92,0.80617,0.38199,0.9789,0.96659,0.9751,0.98848,0.77064,0.92836,0.39133,1.13111,0.0006833,0.0006833,0.0006833
135,4804.57,0.79332,0.35575,0.97385,0.97375,0.97244,0.98926,0.76272,0.93443,0.38926,1.12396,0.0006734,0.0006734,0.0006734
136,4839.9,0.78284,0.36529,0.97181,0.97704,0.97753,0.98996,0.76942,0.95836,0.38323,1.13486,0.0006635,0.0006635,0.0006635
137,4874.63,0.78493,0.36215,0.96848,0.97399,0.98156,0.99094,0.76883,0.92247,0.37176,1.12265,0.0006536,0.0006536,0.0006536
138,4909.81,0.77511,0.35925,0.96977,0.96567,0.97753,0.99124,0.75789,0.93659,0.38146,1.11929,0.0006437,0.0006437,0.0006437
139,4944.4,0.78244,0.35914,0.9763,0.9785,0.97004,0.98948,0.75961,0.95533,0.39365,1.14646,0.0006338,0.0006338,0.0006338
140,4979.69,0.79592,0.36577,0.9775,0.96951,0.96629,0.98921,0.75687,0.97471,0.39806,1.16061,0.0006239,0.0006239,0.0006239
141,5014.3,0.7703,0.35584,0.97383,0.98655,0.96629,0.99158,0.77042,0.93559,0.37045,1.12898,0.000614,0.000614,0.000614
142,5049.61,0.80372,0.36582,0.97341,0.97045,0.98409,0.9903,0.76508,0.93475,0.37365,1.14106,0.0006041,0.0006041,0.0006041
143,5084.48,0.75585,0.34911,0.95347,0.9702,0.97546,0.99032,0.76472,0.9316,0.38226,1.1172,0.0005942,0.0005942,0.0005942
144,5119.93,0.75917,0.34672,0.96269,0.97742,0.97279,0.99163,0.77324,0.95671,0.37949,1.14524,0.0005843,0.0005843,0.0005843
145,5154.82,0.75887,0.34529,0.96457,0.97694,0.97004,0.99145,0.77347,0.92353,0.38099,1.14807,0.0005744,0.0005744,0.0005744
146,5190.13,0.7726,0.35902,0.96562,0.97207,0.98502,0.99123,0.77341,0.91608,0.37188,1.12128,0.0005645,0.0005645,0.0005645
147,5225.17,0.76064,0.3587,0.95838,0.95974,0.98217,0.99011,0.76483,0.94077,0.38449,1.13173,0.0005546,0.0005546,0.0005546
148,5260.55,0.76948,0.35885,0.96461,0.97046,0.98436,0.99066,0.7612,0.93421,0.38844,1.12096,0.0005447,0.0005447,0.0005447
149,5295.5,0.76285,0.35476,0.96188,0.9669,0.98459,0.98889,0.76867,0.93691,0.38077,1.12723,0.0005348,0.0005348,0.0005348
150,5330.55,0.75989,0.34864,0.9781,0.97939,0.97004,0.9917,0.76666,0.9432,0.36663,1.13288,0.0005249,0.0005249,0.0005249
151,5365.69,0.76564,0.35134,0.96251,0.96635,0.96802,0.99109,0.75122,0.96985,0.38466,1.15326,0.000515,0.000515,0.000515
152,5400.92,0.76618,0.34802,0.97616,0.97637,0.97378,0.9906,0.7624,0.94088,0.38797,1.13793,0.0005051,0.0005051,0.0005051
